station,valid,lon,lat,tmpf,dwpf,drct,sped,p01m,vsby,gust_mph
OXD,11/7/2018 18:35,-84.7844,39.5022,50.7,31.3,270,8.05,0,10,null
I67,11/7/2018 18:35,-84.7743,39.2589,51.8,30.2,270,8.05,0,10,null
I67,11/7/2018 18:55,-84.7743,39.2589,51.8,30.2,290,5.75,0,10,null
OXD,11/7/2018 18:55,-84.7844,39.5022,51.6,31.6,270,8.05,0,10,16.1
OXD,11/7/2018 19:15,-84.7844,39.5022,51.8,30.6,270,8.05,0,10,null
I67,11/7/2018 19:15,-84.7743,39.2589,51.8,30.2,250,6.9,0,10,null
OXD,11/7/2018 19:35,-84.7844,39.5022,51.8,30.9,260,11.5,0,10,null
I67,11/7/2018 19:35,-84.7743,39.2589,51.8,30.2,320,3.45,0,10,null
I67,11/7/2018 19:55,-84.7743,39.2589,51.8,30.2,260,8.05,0,10,null
OXD,11/7/2018 19:55,-84.7844,39.5022,52,29.8,280,11.5,0,10,17.25
OXD,11/7/2018 20:15,-84.7844,39.5022,51.8,29.7,270,9.2,0,10,16.1
I67,11/7/2018 20:15,-84.7743,39.2589,51.8,28.4,260,5.75,0,10,null
OXD,11/7/2018 20:35,-84.7844,39.5022,52,30.9,280,8.05,0,10,null
I67,11/7/2018 20:35,-84.7743,39.2589,51.8,28.4,270,6.9,0,10,null
OXD,11/7/2018 20:55,-84.7844,39.5022,51.8,30.6,290,8.05,0,10,null
I67,11/7/2018 20:55,-84.7743,39.2589,51.8,28.4,290,6.9,0,10,null
I67,11/7/2018 21:15,-84.7743,39.2589,51.8,28.4,300,3.45,0,10,null
OXD,11/7/2018 21:15,-84.7844,39.5022,50.9,30.4,290,8.05,0,10,null
OXD,11/7/2018 21:35,-84.7844,39.5022,50.2,30.4,280,9.2,0,10,null
I67,11/7/2018 21:35,-84.7743,39.2589,51.8,28.4,290,5.75,0,10,null
OXD,11/7/2018 21:55,-84.7844,39.5022,49.1,30.2,290,6.9,0,10,null
I67,11/7/2018 21:55,-84.7743,39.2589,51.8,28.4,270,4.6,0,10,null
I67,11/7/2018 22:15,-84.7743,39.2589,50,28.4,270,3.45,0,10,null
OXD,11/7/2018 22:15,-84.7844,39.5022,47.7,30,290,6.9,0,10,null
OXD,11/7/2018 22:35,-84.7844,39.5022,46,30.2,290,6.9,0,10,null
I67,11/7/2018 22:35,-84.7743,39.2589,50,30.2,0,0,0,10,null
OXD,11/7/2018 22:55,-84.7844,39.5022,44.6,30.2,290,5.75,0,10,null
I67,11/7/2018 22:55,-84.7743,39.2589,48.2,30.2,0,0,0,10,null
OXD,11/7/2018 23:15,-84.7844,39.5022,43.5,30.2,320,5.75,0,10,null
I67,11/7/2018 23:15,-84.7743,39.2589,44.6,30.2,0,0,0,10,null
OXD,11/7/2018 23:35,-84.7844,39.5022,43,30.2,300,4.6,0,10,null
I67,11/7/2018 23:35,-84.7743,39.2589,42.8,32,0,0,0,10,null
OXD,11/7/2018 23:55,-84.7844,39.5022,41.2,30.4,300,5.75,0,10,null
I67,11/7/2018 23:55,-84.7743,39.2589,44.6,30.2,0,0,0,10,null
I67,11/8/2018 0:15,-84.7743,39.2589,39.2,32,0,0,0,10,null
OXD,11/8/2018 0:15,-84.7844,39.5022,40.8,30.4,300,5.75,0,10,null
I67,11/8/2018 0:35,-84.7743,39.2589,39.2,32,0,0,0,10,null
OXD,11/8/2018 0:35,-84.7844,39.5022,39.6,30.2,310,4.6,0,10,null
OXD,11/8/2018 0:55,-84.7844,39.5022,40.1,30.7,320,3.45,0,10,null
I67,11/8/2018 0:55,-84.7743,39.2589,39.2,32,0,0,0,10,null
OXD,11/8/2018 1:15,-84.7844,39.5022,38.3,30.9,340,4.6,0,10,null
I67,11/8/2018 1:15,-84.7743,39.2589,37.4,32,0,0,0,10,null
OXD,11/8/2018 1:35,-84.7844,39.5022,38.5,32,350,4.6,0,10,null
I67,11/8/2018 1:35,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,11/8/2018 1:55,-84.7743,39.2589,35.6,32,0,0,0,10,null
OXD,11/8/2018 1:55,-84.7844,39.5022,38.1,32,340,4.6,0,10,null
OXD,11/8/2018 2:15,-84.7844,39.5022,36.5,32,350,6.9,0,10,null
I67,11/8/2018 2:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
OXD,11/8/2018 2:35,-84.7844,39.5022,36.5,32.5,350,4.6,0,10,null
I67,11/8/2018 2:35,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,11/8/2018 2:55,-84.7743,39.2589,33.8,32,70,3.45,0,10,null
OXD,11/8/2018 2:55,-84.7844,39.5022,35.6,32.5,350,6.9,0,10,null
I67,11/8/2018 3:15,-84.7743,39.2589,35.6,32,20,4.6,0,10,null
OXD,11/8/2018 3:15,-84.7844,39.5022,34.2,32.2,350,5.75,0,10,null
I67,11/8/2018 3:35,-84.7743,39.2589,35.6,32,360,9.2,0,10,null
OXD,11/8/2018 3:35,-84.7844,39.5022,34.3,32,350,6.9,0,10,null
I67,11/8/2018 3:55,-84.7743,39.2589,35.6,32,10,4.6,0,10,null
OXD,11/8/2018 3:55,-84.7844,39.5022,33.8,31.8,350,6.9,0,10,null
OXD,11/8/2018 4:15,-84.7844,39.5022,33.1,31.1,340,4.6,0,10,null
I67,11/8/2018 4:15,-84.7743,39.2589,35.6,32,10,5.75,0,10,null
OXD,11/8/2018 4:35,-84.7844,39.5022,32.4,31.1,340,4.6,0,10,null
I67,11/8/2018 4:35,-84.7743,39.2589,33.8,30.2,20,4.6,0,10,null
OXD,11/8/2018 4:55,-84.7844,39.5022,32,30.7,340,4.6,0,10,null
I67,11/8/2018 4:55,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
OXD,11/8/2018 5:15,-84.7844,39.5022,32,30.6,0,0,0,10,null
I67,11/8/2018 5:15,-84.7743,39.2589,33.8,30.2,360,3.45,0,10,null
I67,11/8/2018 5:35,-84.7743,39.2589,33.8,30.2,350,3.45,0,10,null
OXD,11/8/2018 5:35,-84.7844,39.5022,31.8,30.2,0,0,0,10,null
I67,11/8/2018 5:55,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
OXD,11/8/2018 5:55,-84.7844,39.5022,31.1,29.8,0,0,0,10,null
OXD,11/8/2018 6:15,-84.7844,39.5022,31.8,30.2,0,0,0,10,null
I67,11/8/2018 6:15,-84.7743,39.2589,32,30.2,0,0,0,10,null
OXD,11/8/2018 6:35,-84.7844,39.5022,31.5,29.8,0,0,0,10,null
I67,11/8/2018 6:35,-84.7743,39.2589,32,30.2,0,0,0,10,null
OXD,11/8/2018 6:55,-84.7844,39.5022,30.4,29.1,0,0,0,10,null
I67,11/8/2018 6:55,-84.7743,39.2589,32,30.2,0,0,0,10,null
I67,11/8/2018 7:15,-84.7743,39.2589,32,28.4,0,0,0,10,null
OXD,11/8/2018 7:15,-84.7844,39.5022,30,28.9,0,0,0,10,null
OXD,11/8/2018 7:35,-84.7844,39.5022,31.1,30.2,0,0,0,10,null
I67,11/8/2018 7:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 7:55,-84.7844,39.5022,29.8,28.6,0,0,0,10,null
I67,11/8/2018 7:55,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 8:15,-84.7844,39.5022,29.7,29.1,360,3.45,0,10,null
I67,11/8/2018 8:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
I67,11/8/2018 8:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 8:35,-84.7844,39.5022,30.6,29.3,350,3.45,0,10,null
I67,11/8/2018 8:55,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 8:55,-84.7844,39.5022,30.6,29.3,10,3.45,0,10,null
OXD,11/8/2018 9:15,-84.7844,39.5022,28.8,27.5,0,0,0,10,null
I67,11/8/2018 9:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
I67,11/8/2018 9:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 9:35,-84.7844,39.5022,29.1,28.4,0,0,0,10,null
I67,11/8/2018 9:55,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 9:55,-84.7844,39.5022,28.8,27.5,0,0,0,10,null
I67,11/8/2018 10:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 10:15,-84.7844,39.5022,29.3,28.4,0,0,0,10,null
OXD,11/8/2018 10:35,-84.7844,39.5022,29.8,28.9,0,0,0,10,null
I67,11/8/2018 10:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 10:55,-84.7844,39.5022,30.7,29.7,0,0,0,10,null
I67,11/8/2018 10:55,-84.7743,39.2589,28.4,28.4,0,0,0,10,null
OXD,11/8/2018 11:15,-84.7844,39.5022,30,28.9,0,0,0,10,null
I67,11/8/2018 11:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 11:35,-84.7844,39.5022,30.2,29.3,10,3.45,0,10,null
I67,11/8/2018 11:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
I67,11/8/2018 11:55,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 11:55,-84.7844,39.5022,30.7,29.7,0,0,0,10,null
I67,11/8/2018 12:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 12:15,-84.7844,39.5022,31.1,30,360,3.45,0,10,null
I67,11/8/2018 12:35,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 12:35,-84.7844,39.5022,31.8,30.2,0,0,0,10,null
OXD,11/8/2018 12:55,-84.7844,39.5022,32,30.6,0,0,0,10,null
I67,11/8/2018 12:55,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
OXD,11/8/2018 13:15,-84.7844,39.5022,32.4,31.1,0,0,0,10,null
I67,11/8/2018 13:15,-84.7743,39.2589,30.2,28.4,0,0,0,10,null
I67,11/8/2018 13:35,-84.7743,39.2589,32,30.2,0,0,0,10,null
OXD,11/8/2018 13:35,-84.7844,39.5022,33.4,31.5,0,0,0,10,null
I67,11/8/2018 13:55,-84.7743,39.2589,32,30.2,0,0,0,10,null
OXD,11/8/2018 13:55,-84.7844,39.5022,34.2,32,20,4.6,0,10,null
OXD,11/8/2018 14:15,-84.7844,39.5022,34.7,31.8,20,4.6,0,10,null
I67,11/8/2018 14:15,-84.7743,39.2589,32,30.2,0,0,0,10,null
OXD,11/8/2018 14:35,-84.7844,39.5022,35.6,32,20,4.6,0,10,null
I67,11/8/2018 14:35,-84.7743,39.2589,33.8,32,0,0,0,10,null
OXD,11/8/2018 14:55,-84.7844,39.5022,36.5,32,50,3.45,0,10,null
I67,11/8/2018 14:55,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,11/8/2018 15:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
OXD,11/8/2018 15:15,-84.7844,39.5022,37.4,32,60,8.05,0,10,null
I67,11/8/2018 15:35,-84.7743,39.2589,37.4,32,0,0,0,10,null
OXD,11/8/2018 15:35,-84.7844,39.5022,38.7,33.3,60,6.9,0,10,null
OXD,11/8/2018 15:55,-84.7844,39.5022,39,32,50,6.9,0,10,null
I67,11/8/2018 15:55,-84.7743,39.2589,37.4,32,0,0,0,10,null
OXD,11/8/2018 16:15,-84.7844,39.5022,39.2,32,70,6.9,0,10,null
I67,11/8/2018 16:15,-84.7743,39.2589,39.2,32,70,3.45,0,10,null
OXD,11/8/2018 16:35,-84.7844,39.5022,40.1,32,50,5.75,0,10,null
I67,11/8/2018 16:35,-84.7743,39.2589,39.2,32,0,0,0,10,null
I67,11/8/2018 16:55,-84.7743,39.2589,39.2,30.2,0,0,0,10,null
OXD,11/8/2018 16:55,-84.7844,39.5022,40.1,31.6,40,8.05,0,10,null
OXD,11/8/2018 17:15,-84.7844,39.5022,40.8,31.8,50,4.6,0,10,null
I67,11/8/2018 17:15,-84.7743,39.2589,41,30.2,0,0,0,10,null
I67,11/8/2018 17:35,-84.7743,39.2589,41,30.2,0,0,0,10,null
OXD,11/8/2018 17:35,-84.7844,39.5022,41.4,31.8,40,8.05,0,10,null
OXD,11/8/2018 17:55,-84.7844,39.5022,42.1,32,70,10.35,0,10,16.1
I67,11/8/2018 17:55,-84.7743,39.2589,41,32,70,8.05,0,10,null
OXD,11/8/2018 18:15,-84.7844,39.5022,41.7,31.8,90,9.2,0,10,null
I67,11/8/2018 18:15,-84.7743,39.2589,41,32,70,8.05,0,10,null
OXD,11/8/2018 18:35,-84.7844,39.5022,42.6,31.5,60,8.05,0,10,null
I67,11/8/2018 18:35,-84.7743,39.2589,41,30.2,0,0,0,10,null
I67,11/8/2018 18:55,-84.7743,39.2589,42.8,32,20,5.75,0,10,null
OXD,11/8/2018 18:55,-84.7844,39.5022,44.8,32.2,70,6.9,0,10,null
OXD,11/8/2018 19:15,-84.7844,39.5022,43,31.1,50,4.6,0,10,null
I67,11/8/2018 19:15,-84.7743,39.2589,41,32,60,5.75,0,10,null
OXD,11/8/2018 19:35,-84.7844,39.5022,44.2,31.8,80,6.9,0,10,null
I67,11/8/2018 19:35,-84.7743,39.2589,42.8,32,60,5.75,0,10,null
OXD,11/8/2018 19:55,-84.7844,39.5022,44.6,31.8,80,5.75,0,10,null
I67,11/8/2018 19:55,-84.7743,39.2589,42.8,32,60,5.75,0,10,null
OXD,11/8/2018 20:15,-84.7844,39.5022,43.3,31.6,60,5.75,0,10,null
I67,11/8/2018 20:15,-84.7743,39.2589,42.8,32,30,5.75,0,10,null
I67,11/8/2018 20:35,-84.7743,39.2589,42.8,32,70,5.75,0,10,null
OXD,11/8/2018 20:35,-84.7844,39.5022,43.7,31.8,90,6.9,0,10,null
OXD,11/8/2018 20:55,-84.7844,39.5022,43.5,31.8,90,8.05,0,10,null
I67,11/8/2018 20:55,-84.7743,39.2589,42.8,32,60,6.9,0,10,null
OXD,11/8/2018 21:15,-84.7844,39.5022,43.3,31.8,90,11.5,0,10,null
I67,11/8/2018 21:15,-84.7743,39.2589,42.8,32,60,6.9,0,10,null
I67,11/8/2018 21:35,-84.7743,39.2589,42.8,32,60,4.6,0,10,null
OXD,11/8/2018 21:35,-84.7844,39.5022,42.8,31.8,100,6.9,0,10,null
I67,11/8/2018 21:55,-84.7743,39.2589,42.8,32,70,5.75,0,10,null
OXD,11/8/2018 21:55,-84.7844,39.5022,42.4,32,80,6.9,0,10,null
OXD,11/8/2018 22:15,-84.7844,39.5022,41.9,32.2,80,4.6,0,10,null
I67,11/8/2018 22:15,-84.7743,39.2589,42.8,32,80,4.6,0,10,null
OXD,11/8/2018 22:35,-84.7844,39.5022,41.4,32,90,4.6,0,10,null
I67,11/8/2018 22:35,-84.7743,39.2589,42.8,32,70,4.6,0,10,null
I67,11/8/2018 22:55,-84.7743,39.2589,41,32,60,3.45,0,10,null
OXD,11/8/2018 22:55,-84.7844,39.5022,41,32,90,4.6,0,10,null
OXD,11/8/2018 23:15,-84.7844,39.5022,41,32,100,4.6,0,10,null
I67,11/8/2018 23:15,-84.7743,39.2589,41,32,0,0,0,10,null
OXD,11/8/2018 23:35,-84.7844,39.5022,41,32,100,8.05,0,10,null
I67,11/8/2018 23:35,-84.7743,39.2589,41,32,60,3.45,0,10,null
I67,11/8/2018 23:55,-84.7743,39.2589,41,32,70,4.6,0,10,null
OXD,11/8/2018 23:55,-84.7844,39.5022,41,32,100,9.2,0,10,null
I67,11/9/2018 0:15,-84.7743,39.2589,41,32,60,4.6,0,10,null
OXD,11/9/2018 0:15,-84.7844,39.5022,40.8,32,90,6.9,0,10,null
I67,11/9/2018 0:35,-84.7743,39.2589,41,32,50,4.6,0,10,null
OXD,11/9/2018 0:35,-84.7844,39.5022,41,32,90,8.05,0,10,null
OXD,11/9/2018 0:55,-84.7844,39.5022,40.6,32,80,8.05,0,10,null
I67,11/9/2018 0:55,-84.7743,39.2589,41,32,60,5.75,0,10,null
OXD,11/9/2018 1:15,-84.7844,39.5022,40.5,32,80,8.05,0,10,null
I67,11/9/2018 1:15,-84.7743,39.2589,41,32,60,5.75,0,10,null
I67,11/9/2018 1:35,-84.7743,39.2589,41,32,60,6.9,0,10,null
OXD,11/9/2018 1:35,-84.7844,39.5022,40.6,32,80,9.2,0,10,null
OXD,11/9/2018 1:55,-84.7844,39.5022,40.5,32,80,9.2,0,10,null
I67,11/9/2018 1:55,-84.7743,39.2589,41,32,80,5.75,0,10,null
I67,11/9/2018 2:15,-84.7743,39.2589,41,30.2,70,4.6,0,10,null
OXD,11/9/2018 2:15,-84.7844,39.5022,40.5,32,80,9.2,0,10,null
OXD,11/9/2018 2:35,-84.7844,39.5022,40.5,32,80,9.2,0,10,null
I67,11/9/2018 2:35,-84.7743,39.2589,41,32,60,6.9,0,10,null
OXD,11/9/2018 2:55,-84.7844,39.5022,40.3,32,90,9.2,0,10,null
I67,11/9/2018 2:55,-84.7743,39.2589,41,30.2,70,5.75,0,10,null
OXD,11/9/2018 3:15,-84.7844,39.5022,40.3,32,90,9.2,0,10,null
I67,11/9/2018 3:15,-84.7743,39.2589,41,32,70,5.75,0,10,null
OXD,11/9/2018 3:35,-84.7844,39.5022,40.3,32,90,9.2,0,10,null
I67,11/9/2018 3:35,-84.7743,39.2589,41,30.2,70,4.6,0,10,null
OXD,11/9/2018 3:55,-84.7844,39.5022,40.3,32,70,8.05,0,10,null
I67,11/9/2018 3:55,-84.7743,39.2589,41,32,50,5.75,0,10,null
OXD,11/9/2018 4:15,-84.7844,39.5022,40.3,32,50,5.75,0,10,null
I67,11/9/2018 4:15,-84.7743,39.2589,41,32,30,4.6,0,10,null
I67,11/9/2018 4:35,-84.7743,39.2589,41,32,30,4.6,0,10,null
OXD,11/9/2018 4:35,-84.7844,39.5022,40.1,32,50,5.75,0,10,null
OXD,11/9/2018 4:55,-84.7844,39.5022,40.1,32.2,30,9.2,0,10,null
I67,11/9/2018 4:55,-84.7743,39.2589,41,32,40,5.75,0,10,null
I67,11/9/2018 5:15,-84.7743,39.2589,41,32,20,5.75,0,10,null
OXD,11/9/2018 5:15,-84.7844,39.5022,39.7,32.5,40,5.75,0,10,null
I67,11/9/2018 5:35,-84.7743,39.2589,41,32,30,5.75,0,10,null
OXD,11/9/2018 5:35,-84.7844,39.5022,39.4,32.4,40,5.75,0,10,null
OXD,11/9/2018 5:55,-84.7844,39.5022,39.2,32.2,40,6.9,0,10,null
I67,11/9/2018 5:55,-84.7743,39.2589,41,32,30,8.05,0,10,null
OXD,11/9/2018 6:15,-84.7844,39.5022,39.2,32.2,50,8.05,0,10,null
I67,11/9/2018 6:15,-84.7743,39.2589,39.2,32,0,0,0,10,null
I67,11/9/2018 6:35,-84.7743,39.2589,39.2,32,40,5.75,0,10,null
OXD,11/9/2018 6:35,-84.7844,39.5022,39.2,32,50,8.05,0,10,null
OXD,11/9/2018 6:55,-84.7844,39.5022,38.5,32.9,30,6.9,0,10,null
I67,11/9/2018 6:55,-84.7743,39.2589,37.4,32,20,5.75,0,10,null
OXD,11/9/2018 7:15,-84.7844,39.5022,37.8,33.4,40,8.05,0,10,null
I67,11/9/2018 7:15,-84.7743,39.2589,37.4,33.8,360,4.6,0,10,null
I67,11/9/2018 7:35,-84.7743,39.2589,37.4,33.8,20,6.9,0.25,7,null
OXD,11/9/2018 7:35,-84.7844,39.5022,36.9,34,40,8.05,0,10,null
OXD,11/9/2018 7:55,-84.7844,39.5022,36.9,34.7,20,8.05,0,10,null
I67,11/9/2018 7:55,-84.7743,39.2589,37.4,33.8,10,6.9,0.25,10,null
OXD,11/9/2018 8:15,-84.7844,39.5022,36.7,34.9,50,8.05,0,7,null
I67,11/9/2018 8:15,-84.7743,39.2589,37.4,33.8,20,6.9,0.25,7,null
OXD,11/9/2018 8:35,-84.7844,39.5022,36.5,35.1,60,9.2,0.25,7,null
I67,11/9/2018 8:35,-84.7743,39.2589,35.6,33.8,40,9.2,0.76,7,null
I67,11/9/2018 8:55,-84.7743,39.2589,35.6,33.8,40,6.9,0.76,10,null
OXD,11/9/2018 8:55,-84.7844,39.5022,36.1,35.1,70,8.05,0.25,10,null
OXD,11/9/2018 9:15,-84.7844,39.5022,35.8,34.9,70,8.05,0,7,null
I67,11/9/2018 9:15,-84.7743,39.2589,35.6,33.8,60,9.2,0.25,7,null
OXD,11/9/2018 9:35,-84.7844,39.5022,35.8,35.1,70,6.9,0,7,null
I67,11/9/2018 9:35,-84.7743,39.2589,35.6,33.8,50,5.75,0.25,10,null
OXD,11/9/2018 9:55,-84.7844,39.5022,35.6,35.1,60,6.9,0,7,null
I67,11/9/2018 9:55,-84.7743,39.2589,35.6,33.8,50,6.9,0.25,10,null
I67,11/9/2018 10:15,-84.7743,39.2589,35.6,33.8,40,5.75,0,10,null
OXD,11/9/2018 10:15,-84.7844,39.5022,35.6,35.1,50,8.05,0,7,null
OXD,11/9/2018 10:35,-84.7844,39.5022,35.6,35.1,70,8.05,0,7,null
I67,11/9/2018 10:35,-84.7743,39.2589,35.6,33.8,40,3.45,0,10,null
I67,11/9/2018 10:55,-84.7743,39.2589,35.6,33.8,20,4.6,0,7,null
OXD,11/9/2018 10:55,-84.7844,39.5022,35.6,35.2,350,3.45,0,7,null
I67,11/9/2018 11:15,-84.7743,39.2589,35.6,33.8,20,4.6,0,10,null
OXD,11/9/2018 11:15,-84.7844,39.5022,35.6,35.2,40,5.75,0,4,null
OXD,11/9/2018 11:35,-84.7844,39.5022,35.6,35.2,50,6.9,0,5,null
I67,11/9/2018 11:35,-84.7743,39.2589,35.6,33.8,30,4.6,0,10,null
OXD,11/9/2018 11:55,-84.7844,39.5022,35.6,35.2,20,4.6,0,5,null
I67,11/9/2018 11:55,-84.7743,39.2589,35.6,33.8,30,5.75,0,7,null
I67,11/9/2018 12:15,-84.7743,39.2589,35.6,33.8,10,3.45,0,7,null
OXD,11/9/2018 12:15,-84.7844,39.5022,35.8,35.6,20,6.9,0,7,null
OXD,11/9/2018 12:35,-84.7844,39.5022,36,35.6,0,0,0,7,null
I67,11/9/2018 12:35,-84.7743,39.2589,35.6,33.8,350,3.45,0,7,null
OXD,11/9/2018 12:55,-84.7844,39.5022,36.1,35.8,360,4.6,0,5,null
I67,11/9/2018 12:55,-84.7743,39.2589,35.6,33.8,0,0,0,7,null
I67,11/9/2018 13:15,-84.7743,39.2589,35.6,33.8,0,0,0,7,null
OXD,11/9/2018 13:15,-84.7844,39.5022,36.1,35.8,0,0,0,5,null
OXD,11/9/2018 13:35,-84.7844,39.5022,36.9,36.5,0,0,0,5,null
I67,11/9/2018 13:35,-84.7743,39.2589,35.6,33.8,0,0,0,10,null
OXD,11/9/2018 13:55,-84.7844,39.5022,36.9,36.5,0,0,0,5,null
I67,11/9/2018 13:55,-84.7743,39.2589,35.6,33.8,0,0,0,7,null
I67,11/9/2018 14:15,-84.7743,39.2589,37.4,33.8,0,0,0,10,null
OXD,11/9/2018 14:15,-84.7844,39.5022,36.9,36.5,320,3.45,0,7,null
OXD,11/9/2018 14:35,-84.7844,39.5022,37.4,36.7,310,3.45,0,7,null
I67,11/9/2018 14:35,-84.7743,39.2589,37.4,33.8,0,0,0,10,null
I67,11/9/2018 14:55,-84.7743,39.2589,37.4,35.6,0,0,0,10,null
OXD,11/9/2018 14:55,-84.7844,39.5022,37.8,37,0,0,0,7,null
OXD,11/9/2018 15:15,-84.7844,39.5022,38.5,37.6,280,4.6,0,7,null
I67,11/9/2018 15:15,-84.7743,39.2589,37.4,33.8,0,0,0,10,null
I67,11/9/2018 15:35,-84.7743,39.2589,37.4,33.8,0,0,0,10,null
OXD,11/9/2018 15:35,-84.7844,39.5022,39,37.9,0,0,0,7,null
I67,11/9/2018 15:55,-84.7743,39.2589,39.2,35.6,0,0,0,10,null
OXD,11/9/2018 15:55,-84.7844,39.5022,40.3,39,260,5.75,0,10,null
I67,11/9/2018 16:15,-84.7743,39.2589,41,35.6,300,5.75,0,10,null
OXD,11/9/2018 16:15,-84.7844,39.5022,41,39.2,280,6.9,0,10,null
OXD,11/9/2018 16:35,-84.7844,39.5022,41.9,39.6,270,5.75,0,10,null
I67,11/9/2018 16:35,-84.7743,39.2589,41,35.6,0,0,0,10,null
I67,11/9/2018 16:55,-84.7743,39.2589,42.8,35.6,260,5.75,0,10,null
OXD,11/9/2018 16:55,-84.7844,39.5022,42.1,39.6,280,12.65,0,10,null
I67,11/9/2018 17:15,-84.7743,39.2589,42.8,35.6,280,6.9,0,10,null
OXD,11/9/2018 17:15,-84.7844,39.5022,41.9,39,280,13.8,0,10,18.4
I67,11/9/2018 17:35,-84.7743,39.2589,42.8,35.6,290,10.35,0,10,null
OXD,11/9/2018 17:35,-84.7844,39.5022,41.5,37.9,270,9.2,0,10,null
I67,11/9/2018 17:55,-84.7743,39.2589,42.8,35.6,290,8.05,0,10,null
OXD,11/9/2018 17:55,-84.7844,39.5022,42.1,38.1,280,10.35,0,10,17.25
I67,11/9/2018 18:15,-84.7743,39.2589,42.8,33.8,270,11.5,0,10,19.55
OXD,11/9/2018 18:15,-84.7844,39.5022,42.3,37,270,13.8,0,10,null
OXD,11/9/2018 18:35,-84.7844,39.5022,43,37.2,280,9.2,0,10,null
I67,11/9/2018 18:35,-84.7743,39.2589,42.8,33.8,270,10.35,0,10,16.1
I67,11/9/2018 18:55,-84.7743,39.2589,42.8,33.8,280,10.35,0,10,null
OXD,11/9/2018 18:55,-84.7844,39.5022,42.4,36.1,280,10.35,0,10,null
I67,11/9/2018 19:15,-84.7743,39.2589,44.6,33.8,260,11.5,0,10,16.1
OXD,11/9/2018 19:15,-84.7844,39.5022,42.3,36.1,280,11.5,0,10,20.7
OXD,11/9/2018 19:35,-84.7844,39.5022,42.3,36.5,270,13.8,0,10,null
I67,11/9/2018 19:35,-84.7743,39.2589,44.6,33.8,260,6.9,0,10,null
I67,11/9/2018 19:55,-84.7743,39.2589,42.8,33.8,260,9.2,0,10,null
OXD,11/9/2018 19:55,-84.7844,39.5022,42.1,36.1,270,12.65,0,10,18.4
I67,11/9/2018 20:15,-84.7743,39.2589,42.8,33.8,280,9.2,0,10,16.1
OXD,11/9/2018 20:15,-84.7844,39.5022,41.2,35.4,270,14.95,0,10,24.15
OXD,11/9/2018 20:35,-84.7844,39.5022,40.5,34.9,280,16.1,0,10,24.15
I67,11/9/2018 20:35,-84.7743,39.2589,42.8,33.8,290,18.4,0,10,25.3
OXD,11/9/2018 20:55,-84.7844,39.5022,39.9,34.2,280,16.1,0,10,23
I67,11/9/2018 20:55,-84.7743,39.2589,42.8,32,280,10.35,0,10,18.4
OXD,11/9/2018 21:15,-84.7844,39.5022,39,34.5,290,13.8,0,10,24.15
I67,11/9/2018 21:15,-84.7743,39.2589,41,32,280,11.5,0,10,17.25
OXD,11/9/2018 21:35,-84.7844,39.5022,38.5,34.5,290,14.95,0,10,20.7
I67,11/9/2018 21:35,-84.7743,39.2589,39.2,32,280,11.5,0,10,23
I67,11/9/2018 21:55,-84.7743,39.2589,39.2,32,280,12.65,0,10,21.85
OXD,11/9/2018 21:55,-84.7844,39.5022,36.7,33.8,290,16.1,0,10,23
I67,11/9/2018 22:15,-84.7743,39.2589,37.4,32,300,11.5,0,10,18.4
OXD,11/9/2018 22:15,-84.7844,39.5022,36.5,32,300,13.8,0,10,24.15
OXD,11/9/2018 22:35,-84.7844,39.5022,35.8,31.6,290,10.35,0,10,23
I67,11/9/2018 22:35,-84.7743,39.2589,37.4,32,280,13.8,0,10,19.55
I67,11/9/2018 22:55,-84.7743,39.2589,37.4,32,290,11.5,0,10,19.55
OXD,11/9/2018 22:55,-84.7844,39.5022,35.2,31.1,280,14.95,0,10,24.15
